latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,
2022-12-04,24.5,11.7,17.9,23.3,10.8,17.1,0,0,0,7.7
2022-12-05,24.8,10.9,17.9,24.5,9.9,17.3,0,0,0,6
2022-12-06,24.7,12.4,18.3,23.8,12.2,18,0,0,0,7.2
2022-12-07,25.1,11.4,18,24.3,10.4,17.4,0,0,0,7.8
2022-12-08,25.3,11.3,18.1,24.9,10.2,17.3,0,0,0,9.4
2022-12-09,24.8,12.3,18.1,23.9,11.6,17.4,0,0,0,8.4
2022-12-10,24.6,13,18.4,23.1,11.4,16.9,0,0,0,10.1
2022-12-11,25,13.1,18.1,21.8,11,15.7,0,0,0,14.8
2022-12-12,25,10.5,17.5,23.2,8.8,15.7,0,0,0,8.6
2022-12-13,24.2,11.4,17,20.4,9.4,14.4,0,0,0,16.9
2022-12-14,24.3,8.5,16.4,21.6,5.8,14,0,0,0,10.7
2022-12-15,24.5,7.9,16.7,22.2,6,14.9,0,0,0,9.8
2022-12-16,24.7,8.3,16.2,22.9,6.5,14.3,0,0,0,10.1
2022-12-17,24.4,11,17.1,24,9.9,16.3,0,0,0,9
2022-12-18,24.3,10.3,17.4,23.5,8.9,16.7,0,0,0,8.3
2022-12-19,23.3,10.9,16.3,22.8,9.6,15.5,0,0,0,8.3
2022-12-20,22.9,10.2,16,22.1,9.2,15.2,0,0,0,8.7
2022-12-21,22.8,9.4,16,22.2,8.4,15.3,0,0,0,6.2
2022-12-22,21.8,7.6,15.3,21,6,14.2,0,0,0,8.4
2022-12-23,20.7,7.8,13.8,19.4,5.9,12.3,0,0,0,10.1
2022-12-24,18.9,7.9,12.9,17.6,6.6,11.7,0,0,0,8.3
2022-12-25,18.4,6.8,12.2,17.7,5.4,11.2,0,0,0,7.9
2022-12-26,19.1,5.8,11.9,18.5,4,10.9,0,0,0,7.3
2022-12-27,19.8,7.5,13.7,18.6,6.6,12.7,0,0,0,6.9
2022-12-28,22.1,7.8,14.3,20,5.9,12.5,0,0,0,11.6
2022-12-29,16.3,12.3,14,15.7,10.9,13.5,12.3,12.3,12,12.4
2022-12-30,18.5,8.4,12.7,15.7,6.1,10.7,0,0,0,15.2
2022-12-31,20,6.5,12.6,18.6,4.3,11,0,0,0,7.7
2023-01-01,20.4,6.8,13.2,19.2,4.7,11.7,0,0,0,8.9
2023-01-02,19.8,6.3,12.8,18.9,4.3,11.3,0,0,0,9.3
2023-01-03,19.5,6,12.4,17.8,3.8,10.7,0,0,0,8.6
2023-01-04,20.4,5.1,12.9,19.2,2.7,11.3,0,0,0,9.3
2023-01-05,19.9,6.6,13.3,18.2,4.3,11.4,0,0,0,9.7
2023-01-06,18.8,5,11.9,17.4,2.7,10.1,0,0,0,8.4
2023-01-07,18.5,5.7,11.7,17.3,4.2,10.5,0,0,0,9
2023-01-08,19.5,5.8,12.2,18.6,3.9,11,0,0,0,9.2
2023-01-09,20.9,8,13.8,19.5,6,12.4,0,0,0,8.4
2023-01-10,21.9,8.7,15,21.4,8,14.3,0,0,0,8.1
2023-01-11,21.3,10.6,14.6,20.3,9.3,13.2,0,0,0,14.8
2023-01-12,18.4,9.5,13.4,16.8,8.3,11.9,0,0,0,12.3
2023-01-13,15.8,5.8,10.4,11.7,2.5,7.2,0,0,0,14.2
2023-01-14,16.6,2.5,9.3,13.4,-1,6,0,0,0,9.7
2023-01-15,17.5,2.6,10.4,14.8,-0.6,7.6,0,0,0,7.2
2023-01-16,17.6,1.9,9.5,14.8,-1.3,6.6,0,0,0,8.3
2023-01-17,18.4,3.8,10.6,16.2,0.5,7.9,0,0,0,9.4
2023-01-18,17,5.5,11.2,14.8,2.6,8.9,0.7,0.7,3,8
2023-01-19,17.6,6.8,11.9,15.8,4.6,10,0.8,0.8,3,7.4
2023-01-20,16.2,8.1,11.8,14.7,6.8,10.4,0.7,0.7,6,7.2
2023-01-21,17.9,6,11.6,15.7,4.1,9.7,0,0,0,9.3
2023-01-22,18.1,6.5,11.8,15.8,3.9,9.3,0,0,0,11.6
2023-01-23,17.9,7.2,12,13.4,3.5,8.2,0,0,0,19.8
2023-01-24,18.5,7.5,12.7,14.7,3.6,9,0,0,0,15.1
2023-01-25,18.3,3.3,11.3,15.6,0.3,8.2,0,0,0,11
2023-01-26,18.7,4.1,11,14.9,0.6,7.3,0,0,0,12.8
2023-01-27,20.3,3.4,11.7,16.7,-0.5,8.1,0,0,0,11
2023-01-28,21.5,7.5,13.5,18.5,3.7,10.2,0,0,0,11.3
2023-01-29,21,4.8,12.5,19.1,1.9,10.2,0.1,0.1,1,8.8
2023-01-30,19.5,8.1,13,17.6,6,11.3,0,0,0,14.7
2023-01-31,20.5,7.2,13.2,18.5,5.1,11.3,0,0,0,14
2023-02-01,22.8,7.3,14.8,21.7,4.9,13.2,0,0,0,9.5
2023-02-02,23.4,8.7,16.1,22.5,7.4,14.9,0,0,0,10
2023-02-03,24.5,10.3,16.8,23.2,8.4,15.4,0,0,0,9.7
2023-02-04,25,9.4,17,23.9,7.4,15.6,0,0,0,9.9
2023-02-05,25.9,10.7,18,24.6,9.4,16.8,0,0,0,10.2
2023-02-06,25.1,12.1,17.6,23.1,9.7,15.4,0,0,0,15.7
2023-02-07,24,9.6,16.8,23.1,8,15.2,0,0,0,9
2023-02-08,25.7,11.3,18.1,23.9,9.4,16.5,0,0,0,11.5
2023-02-09,24.3,12.2,17.8,23.1,10,15.8,0,0,0,14.6
2023-02-10,25.6,11,17.8,23.9,9,15.8,0,0,0,14
2023-02-11,24.3,10.8,16.9,20.7,7.6,13.9,0,0,0,12.7
2023-02-12,21.5,9.2,14.9,16.8,5.5,10.7,0,0,0,17.9
2023-02-13,24.5,7.5,15.6,20.8,4,12.2,0,0,0,13.4
2023-02-14,26,9.5,17.6,25,7.1,15.9,0,0,0,10.3
2023-02-15,28,11.3,19.2,27.9,10.3,18.4,0,0,0,9.6
2023-02-16,29.2,12.1,20.6,30,11.5,20.4,0,0,0,8.9
2023-02-17,29.3,12.9,21,29.8,12.2,20.9,0,0,0,10.5
2023-02-18,29.7,13.4,21.1,30.2,13,21.2,0,0,0,10.2
2023-02-19,30.1,14.1,22,30.6,13.9,22.1,0,0,0,9.4
2023-02-20,30.7,14.7,22.3,31.5,14.8,22.5,0,0,0,10.2
2023-02-21,28.8,16,21.9,28.5,15.1,21.3,0,0,0,12.8
2023-02-22,28.6,14.9,21.5,28.9,14.6,21.3,0,0,0,9.4
2023-02-23,28.5,13.7,21.3,29.1,12.7,20.6,0,0,0,10.2
2023-02-24,29.5,14.4,21.9,29.8,13.4,21.3,0,0,0,10
2023-02-25,30.4,15.6,22.6,30.2,14.9,22.2,0,0,0,11.7
2023-02-26,29.8,16.1,22.6,30.8,15.5,22.6,0,0,0,11
2023-02-27,29.3,15.3,22.5,30.4,15.4,22.9,0,0,0,9.6
2023-02-28,27,16.3,21.1,26,15.1,20.3,0.4,0.4,3,20.6
2023-03-01,24.7,15.2,19.7,24.3,14.4,19.2,0,0,0,18.1
2023-03-02,25.6,15.6,19.9,25.7,14.6,19.4,0.5,0.5,3,15.5
2023-03-03,26.6,15.4,20.8,26.3,14.6,20.2,0.2,0.2,2,13.3
2023-03-04,28.1,15.2,21.8,29.7,14.8,22,0,0,0,8.4
2023-03-05,29.5,16.1,22.7,30.2,16.1,22.5,0,0,0,9.6
2023-03-06,30.2,17.4,23.4,30.5,17.9,23.5,0.5,0.5,3,10.5
2023-03-07,29.5,15.1,22.3,31,14.4,22.3,1.4,1.4,5,9.4
2023-03-08,30.8,15.2,23.1,31.5,15,22.7,0,0,0,8.9
2023-03-09,31.3,15.6,23.7,30.9,14.5,22.5,0,0,0,9.9
2023-03-10,32.2,16.9,24.4,31.1,15.1,22.9,0,0,0,15.6
2023-03-11,33.1,18.3,25.4,32.9,16.5,24.4,0,0,0,11.8
2023-03-12,32.8,17.8,25.2,32.7,16.9,25.1,0,0,0,7.9
2023-03-13,31.4,19.2,25.1,33.8,18.5,25.3,0.2,0.2,2,24.8
2023-03-14,33.1,18.2,25.7,33.5,18.9,26.1,0,0,0,9.2
2023-03-15,34,19.5,26.1,33.4,18.5,24.9,0,0,0,15.9
2023-03-16,32.6,18.8,24.8,32.6,16.7,23.6,1.3,1.3,1,16.2
2023-03-17,25.2,18.9,21.7,25.9,18.2,21.4,0.9,0.9,8,18.1
2023-03-18,26.7,15.3,21.1,26.6,15.8,21.2,0,0,0,10.7
2023-03-19,25,17,21.1,26.2,17.5,21.9,0.4,0.4,4,9.4
2023-03-20,28.2,15.3,22,30.1,15.8,22.9,0,0,0,8.5
2023-03-21,29.1,16.8,21.2,30.4,16.8,21.6,4.1,4.1,4,14.7
2023-03-22,27,16.7,21.9,29,17.3,23.1,0.1,0.1,1,10.6
2023-03-23,28.3,17.3,22.1,30.1,17.7,22.9,4.4,4.4,9,13.3
2023-03-24,24.5,17.3,20.1,26.9,17.7,20.9,15.3,15.3,10,14.1
2023-03-25,23.9,15,19.3,24.8,15.3,19.6,0.1,0.1,1,13.5
2023-03-26,25.2,14.1,19.6,25.6,13.9,19.4,0,0,0,13.3
2023-03-27,28.1,15.9,21.9,30,16.2,22.5,0,0,0,7.3
2023-03-28,30.3,17.1,24,31.9,17.2,24.5,0.2,0.2,1,10.6
2023-03-29,28.6,18.1,22.8,29.4,17.1,22,1.6,1.6,3,25.9
2023-03-30,24.4,16.2,19.9,23.9,14.9,18.9,4.2,4.2,7,20.2
2023-03-31,24.9,15.9,20.3,26.2,16.1,20.6,0.2,0.2,2,13.4
2023-04-01,26.9,15.7,21.4,28.8,16.4,22.3,0,0,0,11.3
2023-04-02,28.4,17.2,22.9,30.6,18.2,23.8,1.1,1.1,2,18.4
2023-04-03,27.5,17.7,22.5,29.1,17.5,23.3,0,0,0,18.4
2023-04-04,28.8,16.7,22.5,30.7,16.8,23.3,0,0,0,18.1
2023-04-05,28.4,17,23,31.6,17.7,24.2,0.6,0.6,5,8.5
2023-04-06,28.6,16.3,22.6,29.9,16.5,23.1,0,0,0,13.4
2023-04-07,31.5,17.6,24.5,32.2,17.1,24.2,0,0,0,11.9
2023-04-08,33.5,17,25.6,34.6,16.8,25.2,0,0,0,9.2
2023-04-09,35.5,17.9,27.3,35.8,17.1,26.2,0,0,0,11.1
2023-04-10,36.4,17.8,27.8,35.6,17.5,26.7,0,0,0,10.8
2023-04-11,37.7,18.1,28.6,37.9,16.8,27.4,0,0,0,11.7
2023-04-12,37.2,19.1,28.8,37.8,18.8,28.2,0,0,0,8
2023-04-13,39.1,20.2,30.6,38.4,19.6,29.3,0,0,0,9.5
2023-04-14,40.3,23.2,31.9,39.3,20.8,30.1,0,0,0,11.4
2023-04-15,40.5,20.8,31.3,39.5,21,30.2,0,0,0,12.3
2023-04-16,38.5,22.8,31,37.5,21,29.3,0.2,0.2,1,21.4
2023-04-17,36.5,23.7,30.2,35.1,21.4,28.7,0,0,0,19.1
2023-04-18,35.2,24,29.7,37.2,23.2,29.8,0,0,0,16.5
2023-04-19,32.5,22.9,28,35.6,23,29,0,0,0,13.7
2023-04-20,32.5,20.9,26.4,35,21.5,26.9,1.3,1.3,1,14.5
2023-04-21,33.4,19,26.3,33.8,18.6,25.4,0,0,0,15.9
2023-04-22,33.7,19.7,26.4,34.7,17.9,25,0.2,0.2,2,18.4
2023-04-23,34.6,18.7,27.1,32.9,17.6,25.2,0,0,0,14.9
2023-04-24,36.3,20.5,28.7,35.7,18.9,27.2,0,0,0,11.2
2023-04-25,37.6,20.4,30,36.9,18.4,28,0,0,0,14
2023-04-26,37.9,21.6,30.3,37,19.9,28.4,0,0,0,15.5
2023-04-27,36.4,22.8,29.6,35.4,21,27.6,0.2,0.2,2,18.9
2023-04-28,35,22.2,28.8,34.2,22.3,28.2,0.2,0.2,1,18.4
2023-04-29,31.4,21.6,26,31.7,21.4,26.1,0.4,0.4,2,12
2023-04-30,32,20.7,26.3,33.7,22.3,27.5,1.2,1.2,1,9.9
2023-05-01,33,21.3,27,34.8,22.4,27.9,0,0,0,14.1
2023-05-02,30.3,22.5,26.5,32.7,23.5,27.9,0.4,0.4,2,11.8
2023-05-03,31.5,20.6,26.2,33.6,21.9,27.6,1.2,1.2,5,13.8
2023-05-04,34.1,21.1,27.7,36.9,21.9,28.8,0.6,0.6,1,13.1
2023-05-05,33.8,21,27.8,36.8,20.7,28.9,0,0,0,27.3
2023-05-06,38.3,23.1,30.4,38.3,24.8,30.8,0.3,0.3,1,18.8
2023-05-07,35.3,22.3,29.3,35.6,21.4,28.4,0,0,0,19.6
2023-05-08,34.6,21.8,28.1,34.6,20.2,26.9,0,0,0,20.2
2023-05-09,36.5,21.2,29.1,36.7,19.6,28.1,0,0,0,12.5
2023-05-10,38.3,21.3,30.4,38.6,19.7,29.7,0,0,0,10.3
2023-05-11,40.9,23.9,32.6,40.5,23.3,32,0,0,0,12.1
2023-05-12,42.1,22.9,33.4,43.1,22.9,33.3,0,0,0,12.9
2023-05-13,42.2,25,34.2,43.7,23.8,33.7,0,0,0,13.6
2023-05-14,40,26.8,33.3,40.4,24.3,31.7,0,0,0,20.8
2023-05-15,41.6,24.9,33.5,42.9,23.4,33,0.2,0.2,2,10.3
2023-05-16,40.3,26.9,33.7,42.5,26.8,34.1,0.5,0.5,5,13.3
2023-05-17,40.7,26,33,43.2,27.1,34.1,2.7,2.7,5,16.2
2023-05-18,36.1,24.8,30.7,39.1,28.2,33.2,0,0,0,15
2023-05-19,39.8,24.2,32.4,41.3,26.6,33.9,0,0,0,12
2023-05-20,42.3,27.3,34.4,44.8,26.9,35.2,0,0,0,12.3
2023-05-21,43.1,26.6,35,46.4,27.3,36.6,0,0,0,11.2
2023-05-22,42.6,28,35.3,44.7,29.2,37.1,0,0,0,18.1
2023-05-23,39.8,29.5,33.9,43,31.4,36,3.1,3.1,1,25.7
2023-05-24,38.7,26.8,32.6,43.1,27.4,34.2,1,1,2,18.9
2023-05-25,37.1,27.3,32.4,41.3,28.9,34.4,0.2,0.2,2,15.1
2023-05-26,37,26.4,31.5,40.9,28.2,33.4,0,0,0,23.2
2023-05-27,37.3,25.9,31.5,40.4,26.8,32.9,0,0,0,19
2023-05-28,36.7,26.5,31,40.1,28.5,32.9,0,0,0,16.3
2023-05-29,33.6,24.5,28.5,37.7,26.5,31.2,7.4,7.4,7,19.9
2023-05-30,30.4,23.2,26.6,32.2,24.5,28.5,11.3,11.3,6,18
2023-05-31,33.3,23.4,28,36.1,25.5,30,0.2,0.2,2,19.4
2023-06-01,29.9,20.9,25,32.6,23.7,27.5,9.9,9.9,11,16.4
2023-06-02,32.3,21.2,26.8,34.9,22.8,28.6,0,0,0,12.9
2023-06-03,35.4,23.4,29.7,39.8,25.3,32.3,0,0,0,8.3
2023-06-04,36.2,25.1,31,39.8,27.6,33.6,0,0,0,8.8
2023-06-05,38.1,25.7,31.8,40.6,28.3,34,2,2,2,12.4
2023-06-06,38.5,25.7,32.3,42.2,27,34.5,1.2,1.2,2,10.4
2023-06-07,39,26.5,33.1,42.1,30.2,35.8,0,0,0,12.4
2023-06-08,40.8,27.3,34.4,43.8,29.3,36.8,0,0,0,10.4
2023-06-09,41.8,30.2,35.8,44.9,32,38.1,0.3,0.3,1,16.3
2023-06-10,42.3,29.4,35.6,45.4,31.2,37.7,2.4,2.4,3,20.9
2023-06-11,39.7,29.5,35,44.5,32,38.2,0,0,0,14.1
2023-06-12,42.1,29.5,36,44.6,32.1,38.3,0,0,0,18.9
2023-06-13,41.7,31,36.4,42.9,30.5,36.6,0,0,0,27.5
2023-06-14,40.4,31.8,35.8,42.4,32.2,37,0,0,0,28.4
2023-06-15,39,31.2,34.8,41.4,31.9,36.3,0,0,0,28.4
2023-06-16,38.7,29.1,33.9,43.4,32.5,37.8,0.1,0.1,1,10.3
2023-06-17,31.9,30,NaN,35.8,33.4,NaN,NaN,NaN,0,12.3
2023-06-18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
